id,item_type,price,color,image_URL,fit,occasion,brand,pattern,fabric,length
,track-pants,1049,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7224489/2019/2/12/f53b56a2-202d-4640-ae52-802cbcffbc6f1549967054694-HRX-by-Hrithik-Roshan-Men-Teal-Blue-Solid-Joggers-1411549967-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,5999,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8435621/2019/1/29/d5616b6b-8e30-4163-980c-a29667c676611548758400170-Tommy-Hilfiger-Men-Black-Solid-Track-Pants-4511548758398534-1.jpg",Straight Fit,Casual,Tommy Hilfiger,None,Cotton,Regular
,track-pants,2306,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6814132/2018/7/16/67037632-85e9-45d1-a81a-153d8d3db1711531720596373-Nike-Men-Navy-Blue-AS-M-NK-DRY-SQD-Football-Track-Pants-1811-1.jpg",Slim Fit,Sports,Nike,None,Polyester,Regular
,track-pants,1699,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8572413/2019/1/30/be367bd7-51a5-4272-bd05-5b8c23f54ef01548839133810-Proline-Active-Men-Black-Solid-Joggers-6491548839132273-1.jpg",Straight Fit,Sports,Proline Active,None,Cotton,Regular
,track-pants,1439,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8072417/2019/1/29/bab49afc-8eb0-47f6-b054-f363cec2675b1548744521702-HRX-by-Hrithik-Roshan-Men-Track-Pants-641548744520169-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,558,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1088890/2016/5/11/11462961991535-Hubberholme-Charcoal-Grey-Tailored-Fit-Track-Pants-5611462961991249-1.jpg",Slim Fit,Sports,Hubberholme,None,Cotton,Regular
,track-pants,699,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395416/2018/6/15/5350e37c-e872-49e6-8d13-5aa83d598fb21529046619257-HERENOW-Men-Grey--Black-Checked-Joggers-9231529046617796-1.jpg",Straight Fit,Casual,HERE&NOW,None,Cotton,Regular
,track-pants,549,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1537116/2016/9/30/11475210639874-Hubberholme-Men-Track-Pants-1671475210639609-1.jpg",Straight Fit,Casual,Hubberholme,None,Cotton,Regular
,track-pants,426,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6992303/2018/10/29/301e0e78-021d-4d6c-b0f7-b2bcd7c71fe91540808683152-Maniac-Mens-Red-Striped-Black-Cotton-Joggers-2221540808682952-1.jpg",Slim Fit,Casual,Maniac,None,Cotton,Regular
,track-pants,599,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395445/2018/6/7/41a09efa-3b7f-4ade-b08c-b7f3939fd21d1528370703371-HERENOW-Men-Track-Pants-8611528370701420-1.jpg",Straight Fit,Sports,HERE&NOW,None,Cotton,Regular
,track-pants,839,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395400/2018/7/4/d74aa7dc-69bb-4392-b311-7e5edbc3c63b1530689312823-HERENOW-Men-Black--Grey-Printed-Track-Pants-381530689311380-1.jpg",Straight Fit,Casual,HERE&NOW,None,Cotton,Regular
,track-pants,1189,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2520652/2019/1/4/3273f96a-e366-46c1-9303-0a54f5b291171546599246856-HRX-by-Hrithik-Roshan-Men-Track-Pants-221546599246447-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,1199,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6632700/2018/12/14/9f818b27-e5d9-442f-a8ce-452911aed63a1544786159844-Kook-N-Keech-Disney-Men-Track-Pants-4021544786158586-1.jpg",Straight Fit,Casual,Kook N Keech Disney,None,Polyester,Regular
,track-pants,558,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1088888/2016/5/11/11462961543084-Hubberholme-Navy-Tailored-Fit-Track-Pants-921462961542776-1.jpg",Slim Fit,Casual,Hubberholme,None,Blended,Regular
,track-pants,1399,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8572433/2019/1/30/90f295b4-6c64-470a-b15b-bc6a576a80591548833667984-Proline-Active-Men-Navy-Blue-Solid-Comfort-Jogger-fit-Jogger-1.jpg",Straight Fit,Sports,Proline Active,None,Cotton,Regular
,track-pants,558,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1088889/2016/5/11/11462961555231-Hubberholme-Grey-Melange-Tailored-Fit-Track-Pants-3021462961554889-1.jpg",Straight Fit,Casual,Hubberholme,None,Cotton,Regular
,track-pants,659,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395452/2018/11/28/22b36770-bd04-47d5-b4ff-07bdcaec13221543407854651-HERENOW-Men-Teal-Blue-Solid-Straight-Fit-Regular-Track-Pants-5901543407853786-1.jpg",Straight Fit,Casual,HERE&NOW,None,Cotton,Regular
,track-pants,1199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/1/19/5cc94140-099f-4912-8bbb-9bcbf169bd691547901314539-1.jpg",Straight Fit,Sports,Ajile by Pantaloons,None,Cotton,Regular
,track-pants,3299,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8391539/2019/1/29/96de7b54-9c67-4710-b682-1132738c82fc1548761138798-AMERICAN-EAGLE-OUTFITTERS-Men-Trousers-8751548761137900-1.jpg",Straight Fit,Casual,AMERICAN EAGLE OUTFITTERS,None,Cotton,Regular
,track-pants,719,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1820256/2018/1/16/11516085110492-HRX-by-Hrithik-Roshan-Grey-Active-Joggers-7911516085110283-1.jpg",Slim Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,839,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314359/2018/5/17/4010da6c-79a6-4452-aca8-006502ec55141526534323055-HRX-by-Hrithik-Roshan-Men-Track-Pants-451526534322918-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,549,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1757669/2017/2/21/11487677479240-Hubberholme-Black-Slim-Track-Pants-6161487677479164-1.jpg",Slim Fit,Casual,Hubberholme,None,Blended,Regular
,track-pants,1749,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6937116/2018/7/18/9133db18-6d4f-48ec-bbbb-9dc7cce1f6591531905889412-Puma-Men-Track-Pants-6621531905889270-1.jpg",Slim Fit,Sports,Puma,None,Cotton,Regular
,track-pants,899,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7610364/2019/1/22/d0602d16-7192-4d44-9361-37184e89d2831548166379630-HRX-by-Hrithik-Roshan-Men-Track-Pants-1231548166378306-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,1049,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6043246/2019/2/6/b7fd73d9-62dc-4c19-9e1f-a78982ae081a1549435326159-ether-Men-Black-Regular-Fit-Solid-Track-Pants-59115494353248-1.jpg",Straight Fit,Casual,ether,None,Polyester,Regular
,track-pants,999,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6833351/2018/12/14/631f5fde-2c38-4af7-87a2-62b2b7a3f6d81544770667612-HRX-by-Hrithik-Roshan-Navy-Blue-Track-Pants-3021544770664739-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,959,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7115566/2018/12/19/5d0652ea-865f-4474-b0b6-452ede14a5be1545208021777-HRX-by-Hrithik-Roshan-Men-Track-Pants-7851545208020879-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,699,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2310737/2018/3/13/11520925224118-HRX-by-Hrithik-Roshan-Men-Track-Pants-771520925223868-1.jpg",Straight Fit,Casual,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,1874,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7343030/2018/12/3/4ab9ea11-49ec-4948-831f-b27a102de3cd1543825521783-Adidas-Men-Navy-ESS-3S-Solid-Training-Track-Pants-8911543825521548-1.jpg",Straight Fit,Sports,ADIDAS,None,Cotton,Regular
,track-pants,909,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395425/2018/6/11/35a1f577-a2f4-43db-8eb8-0bc47aa998a11528718252790-HRX-by-Hrithik-Roshan-Men-Grey-Printed-Joggers-4901528718251-1.jpg",Slim Fit,Sports,HERE&NOW,None,Cotton,Regular
,track-pants,899,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/1/19/750ffe44-b874-4dd1-9d7b-8bc9ed5dbc0f1547899738704-1.jpg",Straight Fit,Sports,Ajile by Pantaloons,None,Cotton,Regular
,track-pants,849,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8000713/2019/2/12/a3b81872-846d-4431-a1ce-0fdbd3b0f8a21549967022973-HRX-by-Hrithik-Roshan-Men-Black--Grey-Colourblocked-Track-Pa-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,779,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395444/2018/6/6/62e71d5d-ca0c-4824-9aab-939db1978ca51528274044310-HERENOW-Men-Black-Joggers-2551528274043031-1.jpg",Straight Fit,Sports,HERE&NOW,None,Cotton,Regular
,track-pants,1916,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6814150/2018/7/16/a002fa9b-3fec-4870-81d7-4339fe6884351531720602048-Nike-Men-Black-AS-M-NK-DRY-Solid-Training-Track-Pants-349153-1.jpg",Straight Fit,Sports,Nike,None,Polyester,Regular
,track-pants,799,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5634392/2018/10/25/d9c713ba-973e-47b2-a77c-f3877fa28bca1540470650841-Mast--Harbour-Men-Navy-Blue-Slim-Fit-Solid-Convertible-Joggers-6641540470650670-1.jpg",Slim Fit,Casual,Mast & Harbour,None,Polyester,Regular
,track-pants,549,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1757662/2017/2/21/11487677465154-Hubberholme-White-Slim-Track-Pants-4321487677465851-1.jpg",Slim Fit,Casual,Hubberholme,None,Cotton,Regular
,track-pants,1319,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6632684/2018/11/27/4fec4109-0a1f-4df2-9428-357f567fc8e71543323130147-Kook-N-Keech-Disney-Men-Track-Pants-6011543323129497-1.jpg",Straight Fit,Sports,Kook N Keech Disney,None,Polyester,Regular
,track-pants,1019,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2520651/2018/10/31/dee8d612-4aed-40b3-81c3-620502e20ad21540987056002-HRX-by-Hrithik-Roshan-Men-Navy--White-Colourblocked-Joggers-5281540987055846-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,2144,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7748935/2018/12/27/576afcbc-f750-4380-9e2f-93a7d6901d381545895700476-Puma-Men-Black-Straight-Fit-VK-Knitted-Solid-Track-Pants-549-1.jpg",Straight Fit,Sports,Puma,None,Cotton,Regular
,track-pants,799,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7827657/2018/12/10/ec81886f-329f-4336-bf35-030c60c56a441544442344481-Allen-Solly-Sport-Green-Jogger-Track-Pants-1961544442342347-1.jpg",Straight Fit,Sports,Allen Solly Sport,None,Cotton,Regular
,track-pants,595,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/5/c09f0ecf-35d5-4a4a-8896-f91b780f15c81549333679672-1.jpg",Straight Fit,Casual,Duke,None,Cotton,Regular
,track-pants,999,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7191609/2018/8/29/0afa0807-915d-4b50-94f6-ee40ced430e51535534172950-Puma-Men-Grey-ESS-Logo-Solid-Joggers-4351535534171864-1.jpg",Straight Fit,Sports,Puma,None,Cotton,Regular
,track-pants,1624,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2018/10/12/582c71ca-0a1b-42a0-933d-d7663d66b05a1539362936900-1.jpg",Slim Fit,Casual,Puma,None,Blended,Regular
,track-pants,1699,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8359107/2019/1/23/466dd091-fbab-4515-a37c-6762eba6273f1548239591338-Jack--Jones-Men-Track-Pants-3701548239590072-1.jpg",Slim Fit,Casual,Jack & Jones,None,Cotton,Regular
,track-pants,595,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/5/939dff43-059d-4ac3-9039-5d4e0b194fb81549333677156-1.jpg",Straight Fit,Casual,Duke,None,Cotton,Regular
,track-pants,999,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8430135/2019/1/22/0fd6897d-92f4-4ee0-9fb4-d8a9494fc66a1548152671804-Kappa-Men-Black-ACTIVE-Solid-Track-Pants-5631548152670316-1.jpg",Slim Fit,Sports,Kappa,None,Polyester,Regular
,track-pants,699,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1310983/2016/4/19/11461041891935-Campus-Sutra-Black-Track-Pants-4871461041891055-1.jpg",Slim Fit,Sports,Campus Sutra,None,Cotton,Regular
,track-pants,1119,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2340696/2018/8/20/70ee3f71-4db0-45ac-b7b1-c05b921d975e1534761274349-HRX-by-Hrithik-Roshan-Men-Track-Pants-9631534761273932-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,569,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2389014/2018/2/14/11518582836181-Hubberholme-Black-Track-Pants-7551518582836046-1.jpg",Straight Fit,Sports,Hubberholme,None,Blended,Regular
,track-pants,1149,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7141235/2018/9/26/29eb0486-afce-4ff1-87b9-4dd9826217941537963318917-Puma-Men-Track-Pants-6411537963317987-1.jpg",Straight Fit,Casual,Puma,None,Cotton,Regular
,track-pants,595,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/5/d09b7088-95af-4ed0-bf2a-d93eb381bf121549334495395-1.jpg",Straight Fit,Casual,Duke,None,Cotton,Regular
,track-pants,1079,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7214507/2019/1/22/508e1622-0888-43b4-9e2f-870e477ab3441548165324985-HRX-by-Hrithik-Roshan-Men-Track-Pants-9141548165323967-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,465,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7219346/2018/8/27/f9e01a41-e6fb-444a-bdba-feba67083aa81535354189416-Maniac-Men-Grey-Slim-Fit-Joggers-491535354188324-1.jpg",Slim Fit,Sports,Maniac,None,Cotton,Regular
,track-pants,899,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6043210/2019/2/6/d1549708-7ced-4931-a98e-739bdd35dcf01549434265341-ether-Men-Grey-Melange-Solid-Track-Pants-371549434263998-1.jpg",Straight Fit,Casual,ether,None,Polyester,Regular
,track-pants,3799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7610533/2018/10/30/620c97f0-5800-4c61-bbeb-5c7b561874cb1540889673030-Storm-Out--Back-Black-Track-Pants-5031540889672211-1.jpg",Straight Fit,Sports,UNDER ARMOUR,None,Polyester,Regular
,track-pants,3695,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6814194/2018/7/16/615d3043-b15a-4473-a927-6baa54660a5b1531725942111-Nike-Men-Black-AS-M-NK-PHNM-PANT-2-Running-Track-Pants-6991531725941897-1.jpg",Straight Fit,Sports,Nike,None,Polyester,Regular
,track-pants,849,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2520650/2018/10/31/326bd0aa-b7e7-4abc-8b35-1bd785b47a161540987048122-HRX-by-Hrithik-Roshan-Men-White--Black-Colourblocked-Joggers-6091540987047916-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,2096,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7616543/2018/10/29/03389817-d48a-4eb1-9edf-9937494e1ff51540798251969-AS-M-NK-THRMA-ACDMY-PANT-KPZ-7701540798251776-1.jpg",Straight Fit,Sports,Nike,None,Polyester,Regular
,track-pants,1019,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7610376/2019/1/8/a61b9254-e0b3-45c5-a78f-89ac11b8ec561546934195347-HRX-Active-by-Hrithik-Roshan-Men-Maroon-Solid-Rapid-dry-Runn-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,599,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1270784/2018/8/29/2a4f8d02-cd4f-4c1e-af42-47568ab89ad91535540198946-ETHER-Charcoal-Grey-Joggers-671535540198781-1.jpg",Straight Fit,Sports,ether,None,Cotton,Regular
,track-pants,659,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395431/2018/5/8/11525767121084-HERENOW-Charcoal-Grey-Jogger-Track-Pants-2201525767120967-1.jpg",Slim Fit,Sports,HERE&NOW,None,Cotton,Regular
,track-pants,995,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/5/6de00bdf-a3b6-430f-917f-52a24cdefb321549333943792-1.jpg",Slim Fit,Casual,Duke,None,Cotton,Regular
,track-pants,2249,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8393067/2019/1/25/ec64724c-2618-4d68-8207-92072b6f98ea1548417685837-French-Connection-Men-Blue-Solid-Joggers-461548417684059-1.jpg",Straight Fit,Casual,French Connection,None,Cotton,Regular
,track-pants,2249,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8393071/2019/1/25/14e9a9af-f1f4-46df-9517-2943e01e82eb1548419910885-French-Connection-Men-Track-Pants-6501548419909847-1.jpg",Straight Fit,Casual,French Connection,None,Cotton,Regular
,track-pants,1199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2002160/2017/8/10/11502360806678-Kook-N-Keech-Black-Solid-Track-Pants-2081502360806638-1.jpg",Straight Fit,Casual,Kook N Keech,None,Polyester,Regular
,track-pants,465,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7219343/2018/8/27/9df55ed2-ef92-4c40-a5dd-c6bca94e44f11535354183695-Maniac-Men-Navy-Slim-Fit-Joggers-281535354182619-1.jpg",Slim Fit,Sports,Maniac,None,Cotton,Regular
,track-pants,699,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1726621/2017/5/3/11493784525863-2go-ACTIVE-GEAR-USA-Grey-Training-Track-Pants-4341493784525639-1.jpg",Slim Fit,Sports,2GO,None,Polyester,Regular
,track-pants,2199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7473840/2018/11/6/3fd0187d-54c1-404b-976d-219b050909ad1541481405962-Puma-Men-Track-Pants-1801541481405064-1.jpg",Slim Fit,Sports,Puma,None,Polyester,Regular
,track-pants,1199,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8572411/2019/1/30/baee4a9d-13b2-49f5-9e22-78f68877ee771548828923299-Proline-Active-Men-Track-Pants-7251548828922253-1.jpg",Slim Fit,Sports,Proline Active,None,Polyester,Regular
,track-pants,1374,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7473797/2018/11/22/a9d99d5f-107a-4c86-839b-846967e395c21542866005528-Puma-Men-Trousers-2931542866005346-1.jpg",Slim Fit,Sports,Puma,None,Cotton,Regular
,track-pants,659,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395453/2018/4/30/11525071925355-HERENOW-Men-Navy-Solid-Straight-Fit-Regular-Track-Pants-5451525071925284-1.jpg",Straight Fit,Casual,HERE&NOW,None,Cotton,Regular
,track-pants,4999,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8435401/2019/1/29/04eb8af6-ecc6-4a46-8975-abf27dc65aef1548766472832-Tommy-Hilfiger-Men-Track-Pants-6241548766471452-1.jpg",Straight Fit,Sports,Tommy Hilfiger,None,Cotton,Regular
,track-pants,1575,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8218947/2019/1/21/582e41af-165e-4b26-9a0c-7d9da9282c4c1548072997531-Reebok-Men-Black-FIT-Track-Pants-8851548072996573-1.jpg",Straight Fit,Sports,Reebok,None,Polyester,Regular
,track-pants,1279,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2340697/2018/8/21/f757bad4-97d0-498a-b392-7660d6cb71bf1534844547172-HRX-by-Hrithik-Roshan-Grey-Melange-Active-Solid-Track-Pants--1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,1049,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7115544/2018/12/19/1b026ffc-5d43-43fd-b3f5-8112f66ba8331545207997666-HRX-by-Hrithik-Roshan-Men-Track-Pants-6901545207996657-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,2956,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2364260/2018/1/12/11515757637589-Nike-Black-AS-M-NSW-JGGR-PK-TRIBUTE-Slim-Fit-Joggers-2291515757637420-1.jpg",Slim Fit,Sports,Nike,None,Cotton,Regular
,track-pants,979,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8072443/2019/1/29/d239a82e-10f3-4c72-a2c3-fddf1a2767621548745240213-HRX-by-Hrithik-Roshan-Men-Grey-Solid-Joggers-243154874523877-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,1999,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8663425/2019/2/5/3687f9e7-683b-409b-ad5a-175ae73bca831549368684447-Mens-Track-Pant-Poin-Navy--Wildcraft-4701549368683393-1.jpg",Straight Fit,Sports,Wildcraft,None,Polyester,Regular
,track-pants,959,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5293755/2018/6/6/4a3a2b47-caf0-428f-af82-97730de4fc601528292783146-HRX-by-Hrithik-Roshan-Men-Track-Pants-6111528292782710-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,519,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5395438/2018/5/25/47ac1dc7-91df-4c2b-b668-12c6f0cbe42e1527240982623-HERENOW-Navy-Printed-Joggers-3631527240981106-1.jpg",Straight Fit,Casual,HERE&NOW,None,Cotton,Regular
,track-pants,1049,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7115538/2018/12/19/04ba0404-f89c-46c4-bbba-ee1990ec32c31545207986431-HRX-by-Hrithik-Roshan-Men-Track-Pants-921545207985390-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
